level_0,symbol,open_date,close_date,close,high,low,volume_usd,volume_coin,num_trades_in_bar,pct_change,price_change,short_price_change
2016-10-20 00:00:00+00:00,btc_usd,2016-10-20 00:00:00+00:00,2016-10-21 00:00:00+00:00,627.32,628.57,622.4,1214048.956150078,1938.0057296900006,518.0,0.0010372285253803515,1.0010372285253804,0.9989627714746196
2016-10-21 00:00:00+00:00,btc_usd,2016-10-21 00:00:00+00:00,2016-10-22 00:00:00+00:00,629.2,630.62,626.07,1587562.2564434193,2525.018764960002,545.0,0.002996875597780946,1.002996875597781,0.997003124402219
2016-10-22 00:00:00+00:00,btc_usd,2016-10-22 00:00:00+00:00,2016-10-23 00:00:00+00:00,657.32,665.95,629.0,4849430.734419215,7477.670015539994,3035.0,0.04469167196439927,1.0446916719643993,0.9553083280356007
2016-10-23 00:00:00+00:00,btc_usd,2016-10-23 00:00:00+00:00,2016-10-24 00:00:00+00:00,651.54,682.56,645.51,3832453.6432158924,5850.829875120001,1242.0,-0.008793281810990261,0.9912067181890097,1.0087932818109904
2016-10-24 00:00:00+00:00,btc_usd,2016-10-24 00:00:00+00:00,2016-10-25 00:00:00+00:00,647.1,651.67,645.25,2492365.499681232,3841.7778080899993,977.0,-0.006814623814347498,0.9931853761856525,1.0068146238143476
2016-10-25 00:00:00+00:00,btc_usd,2016-10-25 00:00:00+00:00,2016-10-26 00:00:00+00:00,653.44,665.98,634.38,4268764.349735942,6543.91766148,2365.0,0.009797558337196755,1.0097975583371968,0.9902024416628032
2016-10-26 00:00:00+00:00,btc_usd,2016-10-26 00:00:00+00:00,2016-10-27 00:00:00+00:00,675.4,677.84,652.88,4231385.35380305,6339.491819700002,2700.0,0.033606758080313215,1.0336067580803132,0.9663932419196868
2016-10-27 00:00:00+00:00,btc_usd,2016-10-27 00:00:00+00:00,2016-10-28 00:00:00+00:00,686.44,686.81,672.04,4428027.560763303,6504.459438179999,1833.0,0.016345869114598788,1.0163458691145988,0.9836541308854012
2016-10-28 00:00:00+00:00,btc_usd,2016-10-28 00:00:00+00:00,2016-10-29 00:00:00+00:00,686.69,689.2,675.66,3260007.690648689,4764.04298615,1438.0,0.0003641978905657428,1.0003641978905657,0.9996358021094343
2016-10-29 00:00:00+00:00,btc_usd,2016-10-29 00:00:00+00:00,2016-10-30 00:00:00+00:00,708.79,721.05,685.5,7816582.342609192,11045.48452915999,2866.0,0.03218337240967517,1.0321833724096752,0.9678166275903248
2016-10-30 00:00:00+00:00,btc_usd,2016-10-30 00:00:00+00:00,2016-10-31 00:00:00+00:00,697.46,709.69,686.5,8338811.061701122,11920.577806900003,2246.0,-0.015984988501530628,0.9840150114984694,1.0159849885015306
2016-10-31 00:00:00+00:00,btc_usd,2016-10-31 00:00:00+00:00,2016-11-01 00:00:00+00:00,697.0,707.33,678.19,4765619.931898791,6831.612989450001,1805.0,-0.0006595360307402043,0.9993404639692598,1.0006595360307402
2016-11-01 00:00:00+00:00,btc_usd,2016-11-01 00:00:00+00:00,2016-11-02 00:00:00+00:00,732.37,747.0,697.01,9145076.7220798,12565.64963931002,3421.0,0.050746054519368755,1.0507460545193688,0.9492539454806312
2016-11-02 00:00:00+00:00,btc_usd,2016-11-02 00:00:00+00:00,2016-11-03 00:00:00+00:00,747.56,755.0,719.9,4490738.645059476,6151.090874460001,2638.0,0.02074088234089322,1.0207408823408932,0.9792591176591068
2016-11-03 00:00:00+00:00,btc_usd,2016-11-03 00:00:00+00:00,2016-11-04 00:00:00+00:00,684.5,751.85,659.0,18721931.512315895,26231.52351218997,8824.0,-0.08435443308898272,0.9156455669110173,1.0843544330889827
2016-11-04 00:00:00+00:00,btc_usd,2016-11-04 00:00:00+00:00,2016-11-05 00:00:00+00:00,700.06,707.47,679.76,6358035.396707508,9138.175847069992,5015.0,0.022731921110299425,1.0227319211102994,0.9772680788897006
2016-11-05 00:00:00+00:00,btc_usd,2016-11-05 00:00:00+00:00,2016-11-06 00:00:00+00:00,701.45,707.47,693.77,2644738.128814837,3775.3223641700015,2193.0,0.0019855440962204263,1.0019855440962204,0.9980144559037796
2016-11-06 00:00:00+00:00,btc_usd,2016-11-06 00:00:00+00:00,2016-11-07 00:00:00+00:00,709.1,719.15,687.0,6147765.41976923,8720.288324149995,3850.0,0.010905980469028353,1.0109059804690284,0.9890940195309716
2016-11-07 00:00:00+00:00,btc_usd,2016-11-07 00:00:00+00:00,2016-11-08 00:00:00+00:00,701.34,709.5,696.75,2480273.701092423,3529.6761799200012,2007.0,-0.010943449442955888,0.9890565505570441,1.0109434494429559
2016-11-08 00:00:00+00:00,btc_usd,2016-11-08 00:00:00+00:00,2016-11-09 00:00:00+00:00,709.0,713.0,699.61,3309052.9218949163,4681.332641860001,1860.0,0.01092194941112723,1.0109219494111272,0.9890780505888728
2016-11-09 00:00:00+00:00,btc_usd,2016-11-09 00:00:00+00:00,2016-11-10 00:00:00+00:00,722.63,739.0,708.0,11989710.051710775,16468.965965230007,4668.0,0.01922425952045126,1.0192242595204513,0.9807757404795487
2016-11-10 00:00:00+00:00,btc_usd,2016-11-10 00:00:00+00:00,2016-11-11 00:00:00+00:00,714.02,723.99,710.25,4378646.697338169,6131.041189760005,2145.0,-0.011914811175843809,0.9880851888241562,1.0119148111758438
2016-11-11 00:00:00+00:00,btc_usd,2016-11-11 00:00:00+00:00,2016-11-12 00:00:00+00:00,718.5,718.5,710.51,3512459.1520482493,4914.5454945099955,1986.0,0.006274334052267516,1.0062743340522675,0.9937256659477325
2016-11-12 00:00:00+00:00,btc_usd,2016-11-12 00:00:00+00:00,2016-11-13 00:00:00+00:00,704.53,721.94,699.73,2887101.4791113944,4069.2084882400036,1544.0,-0.019443284620737633,0.9805567153792624,1.0194432846207375
2016-11-13 00:00:00+00:00,btc_usd,2016-11-13 00:00:00+00:00,2016-11-14 00:00:00+00:00,700.11,704.53,679.84,5153879.134378136,7441.159195309998,2385.0,-0.0062736860034348085,0.9937263139965652,1.0062736860034347
2016-11-14 00:00:00+00:00,btc_usd,2016-11-14 00:00:00+00:00,2016-11-15 00:00:00+00:00,705.92,707.04,699.06,2156249.8004437536,3066.8795849699973,1100.0,0.008298695919212618,1.0082986959192126,0.9917013040807874
2016-11-15 00:00:00+00:00,btc_usd,2016-11-15 00:00:00+00:00,2016-11-16 00:00:00+00:00,712.0,717.89,705.0,2616518.2572244643,3670.673412070004,1963.0,0.008612873980054392,1.0086128739800544,0.9913871260199456
2016-11-16 00:00:00+00:00,btc_usd,2016-11-16 00:00:00+00:00,2016-11-17 00:00:00+00:00,746.59,763.0,708.79,10650189.537817016,14428.045697380003,4988.0,0.04858146067415725,1.0485814606741573,0.9514185393258427
2016-11-17 00:00:00+00:00,btc_usd,2016-11-17 00:00:00+00:00,2016-11-18 00:00:00+00:00,738.88,757.82,736.0,7566231.0641406635,10147.503856699983,4180.0,-0.010326953213946166,0.9896730467860538,1.010326953213946
2016-11-18 00:00:00+00:00,btc_usd,2016-11-18 00:00:00+00:00,2016-11-19 00:00:00+00:00,752.6,754.06,733.0,4739459.308056135,6356.7893567099945,2253.0,0.018568644434820314,1.0185686444348203,0.9814313555651797
2016-11-19 00:00:00+00:00,btc_usd,2016-11-19 00:00:00+00:00,2016-11-20 00:00:00+00:00,750.0,764.12,730.02,7697703.902585498,10291.298814369993,2731.0,-0.0034546904065905215,0.9965453095934095,1.0034546904065906
2016-11-20 00:00:00+00:00,btc_usd,2016-11-20 00:00:00+00:00,2016-11-21 00:00:00+00:00,726.23,755.7,706.0,10064329.156428913,13799.24283787,4854.0,-0.03169333333333335,0.9683066666666666,1.0316933333333334
2016-11-21 00:00:00+00:00,btc_usd,2016-11-21 00:00:00+00:00,2016-11-22 00:00:00+00:00,735.82,738.94,724.63,3832062.3117687516,5229.8601123,1879.0,0.013205182931027348,1.0132051829310273,0.9867948170689727
2016-11-22 00:00:00+00:00,btc_usd,2016-11-22 00:00:00+00:00,2016-11-23 00:00:00+00:00,751.57,754.84,732.16,4912893.571211607,6580.558854519998,2020.0,0.021404691364735884,1.0214046913647359,0.9785953086352641
2016-11-23 00:00:00+00:00,btc_usd,2016-11-23 00:00:00+00:00,2016-11-24 00:00:00+00:00,740.47,753.2,730.0,5425367.857852291,7334.450898750006,2499.0,-0.014769083385446469,0.9852309166145535,1.0147690833854464
2016-11-24 00:00:00+00:00,btc_usd,2016-11-24 00:00:00+00:00,2016-11-25 00:00:00+00:00,735.36,744.0,722.0,6100525.351629076,8319.723437279998,3262.0,-0.0069010223236593005,0.9930989776763407,1.0069010223236594
2016-11-25 00:00:00+00:00,btc_usd,2016-11-25 00:00:00+00:00,2016-11-26 00:00:00+00:00,737.4,737.66,723.0,5338229.87327952,7296.222512569995,2190.0,0.0027741514360313246,1.0027741514360313,0.9972258485639687
2016-11-26 00:00:00+00:00,btc_usd,2016-11-26 00:00:00+00:00,2016-11-27 00:00:00+00:00,729.5,738.64,721.63,3342077.316003203,4579.364877729999,1813.0,-0.010713317059940275,0.9892866829400597,1.0107133170599403
2016-11-27 00:00:00+00:00,btc_usd,2016-11-27 00:00:00+00:00,2016-11-28 00:00:00+00:00,727.66,735.0,724.0,3745555.7024052474,5133.501275270001,1662.0,-0.0025222755311857803,0.9974777244688142,1.0025222755311858
2016-11-28 00:00:00+00:00,btc_usd,2016-11-28 00:00:00+00:00,2016-11-29 00:00:00+00:00,731.63,732.82,727.7,2270663.1586613106,3107.9884651600014,1308.0,0.0054558447626638085,1.0054558447626638,0.9945441552373362
2016-11-29 00:00:00+00:00,btc_usd,2016-11-29 00:00:00+00:00,2016-11-30 00:00:00+00:00,731.02,732.6,727.14,1612630.628978021,2207.421758999999,1583.0,-0.0008337547667537359,0.9991662452332463,1.0008337547667536
2016-11-30 00:00:00+00:00,btc_usd,2016-11-30 00:00:00+00:00,2016-12-01 00:00:00+00:00,742.41,745.7,730.04,3077041.5335309585,4159.083409259998,2032.0,0.01558096905693418,1.0155809690569342,0.9844190309430658
2016-12-01 00:00:00+00:00,btc_usd,2016-12-01 00:00:00+00:00,2016-12-02 00:00:00+00:00,753.8,756.51,741.88,4256202.38590393,5662.462503480002,2325.0,0.015341926967578523,1.0153419269675785,0.9846580730324215
2016-12-02 00:00:00+00:00,btc_usd,2016-12-02 00:00:00+00:00,2016-12-03 00:00:00+00:00,773.0,780.21,753.65,9347993.824487783,12151.06642264002,4277.0,0.025470947200849192,1.0254709472008492,0.9745290527991508
2016-12-03 00:00:00+00:00,btc_usd,2016-12-03 00:00:00+00:00,2016-12-04 00:00:00+00:00,763.7,773.01,757.14,3567591.165759396,4674.847247420007,1897.0,-0.012031047865459166,0.9879689521345408,1.012031047865459
2016-12-04 00:00:00+00:00,btc_usd,2016-12-04 00:00:00+00:00,2016-12-05 00:00:00+00:00,771.9,772.06,760.45,3177048.22878569,4150.08345668,1963.0,0.010737200471389263,1.0107372004713893,0.9892627995286107
2016-12-05 00:00:00+00:00,btc_usd,2016-12-05 00:00:00+00:00,2016-12-06 00:00:00+00:00,750.46,772.06,740.0,7726125.403751465,10261.05273341999,3768.0,-0.027775618603446017,0.972224381396554,1.027775618603446
2016-12-06 00:00:00+00:00,btc_usd,2016-12-06 00:00:00+00:00,2016-12-07 00:00:00+00:00,758.01,759.31,749.32,3472908.7097615404,4602.52277972,1907.0,0.01006049622897942,1.0100604962289794,0.9899395037710206
2016-12-07 00:00:00+00:00,btc_usd,2016-12-07 00:00:00+00:00,2016-12-08 00:00:00+00:00,762.96,768.96,751.0,3837060.509289999,5045.119956839996,2080.0,0.006530256856769778,1.0065302568567698,0.9934697431432302
2016-12-08 00:00:00+00:00,btc_usd,2016-12-08 00:00:00+00:00,2016-12-09 00:00:00+00:00,765.01,772.45,760.38,3172780.6697472185,4134.362506029996,1698.0,0.0026869036384606915,1.0026869036384607,0.9973130963615393
2016-12-09 00:00:00+00:00,btc_usd,2016-12-09 00:00:00+00:00,2016-12-10 00:00:00+00:00,769.81,773.36,764.83,2559790.9218349042,3327.5291943300012,1153.0,0.0062744277852575525,1.0062744277852576,0.9937255722147424
2016-12-10 00:00:00+00:00,btc_usd,2016-12-10 00:00:00+00:00,2016-12-11 00:00:00+00:00,773.14,777.73,769.75,2521198.2760618464,3256.7428994900015,1323.0,0.004325742715735048,1.004325742715735,0.995674257284265
2016-12-11 00:00:00+00:00,btc_usd,2016-12-11 00:00:00+00:00,2016-12-12 00:00:00+00:00,768.97,773.15,761.4,3710679.33992499,4844.973629759994,1947.0,-0.005393589776754526,0.9946064102232455,1.0053935897767545
2016-12-12 00:00:00+00:00,btc_usd,2016-12-12 00:00:00+00:00,2016-12-13 00:00:00+00:00,779.11,783.0,768.55,4146102.3812852944,5335.175080460004,2364.0,0.013186470213402357,1.0131864702134024,0.9868135297865976
2016-12-13 00:00:00+00:00,btc_usd,2016-12-13 00:00:00+00:00,2016-12-14 00:00:00+00:00,772.3,792.1,761.25,6427160.101273338,8255.61907003001,2722.0,-0.008740742642245669,0.9912592573577543,1.0087407426422457
2016-12-14 00:00:00+00:00,btc_usd,2016-12-14 00:00:00+00:00,2016-12-15 00:00:00+00:00,777.39,779.8,766.99,3048756.8288688473,3935.057079790001,1331.0,0.006590703094652373,1.0065907030946524,0.9934092969053476
2016-12-15 00:00:00+00:00,btc_usd,2016-12-15 00:00:00+00:00,2016-12-16 00:00:00+00:00,776.69,779.0,774.98,2180512.6022380693,2805.6106866900013,792.0,-0.0009004489381133629,0.9990995510618866,1.0009004489381135
2016-12-16 00:00:00+00:00,btc_usd,2016-12-16 00:00:00+00:00,2016-12-17 00:00:00+00:00,780.3,784.0,772.8,4656445.0060515795,5979.000384389994,2329.0,0.0046479290321748135,1.0046479290321748,0.9953520709678252
2016-12-17 00:00:00+00:00,btc_usd,2016-12-17 00:00:00+00:00,2016-12-18 00:00:00+00:00,788.85,792.73,779.3,3892629.8432834703,4943.639411619994,1435.0,0.010957324106113164,1.0109573241061132,0.9890426758938868
2016-12-18 00:00:00+00:00,btc_usd,2016-12-18 00:00:00+00:00,2016-12-19 00:00:00+00:00,788.74,791.96,782.66,4063920.298338389,5158.461037379998,1322.0,-0.00013944349369332532,0.9998605565063067,1.0001394434936932
2016-12-19 00:00:00+00:00,btc_usd,2016-12-19 00:00:00+00:00,2016-12-20 00:00:00+00:00,790.04,792.46,787.68,1931100.1755426035,2444.627642570001,919.0,0.001648198392372624,1.0016481983923726,0.9983518016076274
2016-12-20 00:00:00+00:00,btc_usd,2016-12-20 00:00:00+00:00,2016-12-21 00:00:00+00:00,800.72,807.43,788.11,6143989.095710601,7723.76228462,2529.0,0.01351830287074085,1.0135183028707409,0.9864816971292591
2016-12-21 00:00:00+00:00,btc_usd,2016-12-21 00:00:00+00:00,2016-12-22 00:00:00+00:00,836.11,839.0,797.5,12386811.260369467,15143.473746749998,5569.0,0.04419772205015482,1.0441977220501548,0.9558022779498452
2016-12-22 00:00:00+00:00,btc_usd,2016-12-22 00:00:00+00:00,2016-12-23 00:00:00+00:00,860.11,877.36,830.63,16429659.853778573,19174.55157863001,6582.0,0.028704357082202092,1.028704357082202,0.9712956429177979
2016-12-23 00:00:00+00:00,btc_usd,2016-12-23 00:00:00+00:00,2016-12-24 00:00:00+00:00,924.71,943.76,859.58,36854310.80269598,40872.46543721007,11061.0,0.07510667240236724,1.0751066724023672,0.9248933275976328
2016-12-24 00:00:00+00:00,btc_usd,2016-12-24 00:00:00+00:00,2016-12-25 00:00:00+00:00,895.02,927.18,880.0,18458433.674012,20462.69249554003,5302.0,-0.032107363389603294,0.9678926366103967,1.0321073633896032
2016-12-25 00:00:00+00:00,btc_usd,2016-12-25 00:00:00+00:00,2016-12-26 00:00:00+00:00,892.55,897.49,861.2,16050087.155313697,18336.191449170008,4524.0,-0.002759714866706897,0.9972402851332931,1.002759714866707
2016-12-26 00:00:00+00:00,btc_usd,2016-12-26 00:00:00+00:00,2016-12-27 00:00:00+00:00,903.95,916.0,889.38,11954736.195128739,13213.63258605,4363.0,0.012772393703434082,1.012772393703434,0.9872276062965659
2016-12-27 00:00:00+00:00,btc_usd,2016-12-27 00:00:00+00:00,2016-12-28 00:00:00+00:00,933.98,946.76,898.84,19463554.033881348,20964.658933930004,6227.0,0.03322086398583979,1.0332208639858398,0.9667791360141602
2016-12-28 00:00:00+00:00,btc_usd,2016-12-28 00:00:00+00:00,2016-12-29 00:00:00+00:00,975.05,978.0,932.26,30477207.00339231,31819.87018319002,9218.0,0.04397310434912938,1.0439731043491294,0.9560268956508706
2016-12-29 00:00:00+00:00,btc_usd,2016-12-29 00:00:00+00:00,2016-12-30 00:00:00+00:00,973.23,980.0,941.72,20133036.076703157,20881.911660879996,5737.0,-0.001866570945079693,0.9981334290549203,1.0018665709450798
2016-12-30 00:00:00+00:00,btc_usd,2016-12-30 00:00:00+00:00,2016-12-31 00:00:00+00:00,957.57,971.8,924.93,17415801.003804687,18327.457369650023,5901.0,-0.016090749360377243,0.9839092506396228,1.0160907493603772
2016-12-31 00:00:00+00:00,btc_usd,2016-12-31 00:00:00+00:00,2017-01-01 00:00:00+00:00,968.29,968.39,940.0,12869720.319509702,13469.344800310007,3334.0,0.011195004020593702,1.0111950040205937,0.9888049959794063
2017-01-01 00:00:00+00:00,btc_usd,2017-01-01 00:00:00+00:00,2017-01-02 00:00:00+00:00,1001.15,1009.87,960.9,20292348.629464295,20499.574050239997,6104.0,0.03393611418066911,1.033936114180669,0.9660638858193309
2017-01-02 00:00:00+00:00,btc_usd,2017-01-02 00:00:00+00:00,2017-01-03 00:00:00+00:00,1022.76,1035.0,996.54,37013211.08744573,36397.87386280001,9717.0,0.02158517704639662,1.0215851770463966,0.9784148229536034
2017-01-03 00:00:00+00:00,btc_usd,2017-01-03 00:00:00+00:00,2017-01-04 00:00:00+00:00,1036.9,1040.66,1003.0,21522596.235951718,20985.357185630008,5708.0,0.01382533536704611,1.013825335367046,0.9861746646329539
2017-01-04 00:00:00+00:00,btc_usd,2017-01-04 00:00:00+00:00,2017-01-05 00:00:00+00:00,1152.0,1177.9,1036.49,59945276.38691802,54244.27515043006,15978.0,0.11100395409393382,1.1110039540939338,0.8889960459060662
2017-01-05 00:00:00+00:00,btc_usd,2017-01-05 00:00:00+00:00,2017-01-06 00:00:00+00:00,1005.33,1180.45,876.08,93256048.6272702,91486.6808957099,22150.0,-0.12731770833333333,0.8726822916666667,1.1273177083333334
2017-01-06 00:00:00+00:00,btc_usd,2017-01-06 00:00:00+00:00,2017-01-07 00:00:00+00:00,895.85,1029.24,841.75,54631525.4578129,59401.28964193,15400.0,-0.10889956531686118,0.8911004346831388,1.1088995653168612
2017-01-07 00:00:00+00:00,btc_usd,2017-01-07 00:00:00+00:00,2017-01-08 00:00:00+00:00,908.22,912.72,805.03,34472337.857749894,40015.56470803004,13892.0,0.013808115197856852,1.0138081151978569,0.9861918848021431
2017-01-08 00:00:00+00:00,btc_usd,2017-01-08 00:00:00+00:00,2017-01-09 00:00:00+00:00,909.25,939.33,877.58,25132654.369619835,27559.102431589985,11676.0,0.0011340864548237128,1.0011340864548237,0.9988659135451763
2017-01-09 00:00:00+00:00,btc_usd,2017-01-09 00:00:00+00:00,2017-01-10 00:00:00+00:00,895.46,911.04,860.21,17125193.42931145,19254.213227919987,6929.0,-0.015166345889469302,0.9848336541105307,1.0151663458894693
2017-01-10 00:00:00+00:00,btc_usd,2017-01-10 00:00:00+00:00,2017-01-11 00:00:00+00:00,904.0,916.99,893.38,10754418.499182789,11880.482234399995,4342.0,0.009536997744176157,1.0095369977441762,0.9904630022558238
2017-01-11 00:00:00+00:00,btc_usd,2017-01-11 00:00:00+00:00,2017-01-12 00:00:00+00:00,764.2,918.9,725.44,40654730.373513274,50332.913238789995,16439.0,-0.154646017699115,0.845353982300885,1.1546460176991151
2017-01-12 00:00:00+00:00,btc_usd,2017-01-12 00:00:00+00:00,2017-01-13 00:00:00+00:00,789.37,819.87,724.0,21958394.699687183,28452.80757644002,9978.0,0.03293640408270071,1.0329364040827007,0.9670635959172993
2017-01-13 00:00:00+00:00,btc_usd,2017-01-13 00:00:00+00:00,2017-01-14 00:00:00+00:00,822.3,831.11,752.91,16685782.971424853,20833.55057294001,6123.0,0.04171681214132783,1.0417168121413278,0.9582831878586722
2017-01-14 00:00:00+00:00,btc_usd,2017-01-14 00:00:00+00:00,2017-01-15 00:00:00+00:00,808.9,836.1,796.07,12374030.563086364,15084.375612700009,5245.0,-0.01629575580688314,0.9837042441931169,1.0162957558068832
2017-01-15 00:00:00+00:00,btc_usd,2017-01-15 00:00:00+00:00,2017-01-16 00:00:00+00:00,816.54,819.0,800.86,7907074.502494782,9753.05228031,3599.0,0.009444925207071408,1.0094449252070714,0.9905550747929286
2017-01-16 00:00:00+00:00,btc_usd,2017-01-16 00:00:00+00:00,2017-01-17 00:00:00+00:00,824.03,834.99,811.56,9586758.85492153,11627.298189929985,4243.0,0.009172851299385165,1.0091728512993852,0.9908271487006148
2017-01-17 00:00:00+00:00,btc_usd,2017-01-17 00:00:00+00:00,2017-01-18 00:00:00+00:00,903.71,912.63,822.98,21292137.057670426,24301.400162019963,10687.0,0.09669550865866539,1.0966955086586654,0.9033044913413346
2017-01-18 00:00:00+00:00,btc_usd,2017-01-18 00:00:00+00:00,2017-01-19 00:00:00+00:00,880.0,915.0,830.0,20864098.99639247,23924.222501220054,9722.0,-0.02623629261599414,0.9737637073840059,1.026236292615994
2017-01-19 00:00:00+00:00,btc_usd,2017-01-19 00:00:00+00:00,2017-01-20 00:00:00+00:00,893.0,905.6,874.16,13326283.46374712,14972.249064960008,7029.0,0.014772727272727382,1.0147727272727274,0.9852272727272726
2017-01-20 00:00:00+00:00,btc_usd,2017-01-20 00:00:00+00:00,2017-01-21 00:00:00+00:00,890.59,897.46,877.1,9021035.951356303,10144.168042439995,4347.0,-0.0026987681970884747,0.9973012318029115,1.0026987681970885
2017-01-21 00:00:00+00:00,btc_usd,2017-01-21 00:00:00+00:00,2017-01-22 00:00:00+00:00,917.4,928.0,888.05,10845427.076827036,11856.243262740012,5070.0,0.030103639160556472,1.0301036391605565,0.9698963608394435
2017-01-22 00:00:00+00:00,btc_usd,2017-01-22 00:00:00+00:00,2017-01-23 00:00:00+00:00,921.54,935.56,878.55,17679152.249578107,19400.89135284,8019.0,0.004512753433616679,1.0045127534336167,0.9954872465663833
2017-01-23 00:00:00+00:00,btc_usd,2017-01-23 00:00:00+00:00,2017-01-24 00:00:00+00:00,910.22,928.0,905.63,9519013.52984342,10365.76279402001,4337.0,-0.012283785836751493,0.9877162141632485,1.0122837858367515
2017-01-24 00:00:00+00:00,btc_usd,2017-01-24 00:00:00+00:00,2017-01-25 00:00:00+00:00,883.18,927.54,878.47,17176580.773312535,19102.19527859001,7897.0,-0.029707103777108945,0.970292896222891,1.0297071037771088
2017-01-25 00:00:00+00:00,btc_usd,2017-01-25 00:00:00+00:00,2017-01-26 00:00:00+00:00,894.19,903.06,882.5,8284463.961863689,9279.813018469998,3840.0,0.012466314907493503,1.0124663149074935,0.9875336850925065
2017-01-26 00:00:00+00:00,btc_usd,2017-01-26 00:00:00+00:00,2017-01-27 00:00:00+00:00,913.26,918.04,892.24,6868195.018237547,7580.77199802001,4485.0,0.021326563705700075,1.0213265637057,0.9786734362942999
2017-01-27 00:00:00+00:00,btc_usd,2017-01-27 00:00:00+00:00,2017-01-28 00:00:00+00:00,915.7,921.3,904.0,11963720.851512905,13108.863426890002,8148.0,0.0026717473665769376,1.002671747366577,0.9973282526334231
2017-01-28 00:00:00+00:00,btc_usd,2017-01-28 00:00:00+00:00,2017-01-29 00:00:00+00:00,917.9,921.0,915.19,2826407.649035814,3078.968952470002,1980.0,0.002402533580867061,1.002402533580867,0.9975974664191329
2017-01-29 00:00:00+00:00,btc_usd,2017-01-29 00:00:00+00:00,2017-01-30 00:00:00+00:00,912.71,920.02,911.04,2692281.788129168,2939.7206694499987,1788.0,-0.005654210698333051,0.994345789301667,1.005654210698333
2017-01-30 00:00:00+00:00,btc_usd,2017-01-30 00:00:00+00:00,2017-01-31 00:00:00+00:00,916.26,920.3,910.01,2969419.779874487,3242.8670150599987,1936.0,0.0038895158374510075,1.003889515837451,0.996110484162549
2017-01-31 00:00:00+00:00,btc_usd,2017-01-31 00:00:00+00:00,2017-02-01 00:00:00+00:00,969.15,973.95,916.36,14230535.313541068,14980.54746097003,8657.0,0.05772379019055718,1.0577237901905572,0.9422762098094428
2017-02-01 00:00:00+00:00,btc_usd,2017-02-01 00:00:00+00:00,2017-02-02 00:00:00+00:00,985.3,989.0,960.92,9316705.653594654,9574.872873189992,7072.0,0.01666408708662237,1.0166640870866224,0.9833359129133776
2017-02-02 00:00:00+00:00,btc_usd,2017-02-02 00:00:00+00:00,2017-02-03 00:00:00+00:00,1008.0,1014.84,968.89,18804909.92462835,18903.19689656,11861.0,0.02303866842586011,1.02303866842586,0.9769613315741399
2017-02-03 00:00:00+00:00,btc_usd,2017-02-03 00:00:00+00:00,2017-02-04 00:00:00+00:00,1017.73,1027.01,985.75,22318519.70511971,22086.402226699996,12734.0,0.009652777777777732,1.0096527777777777,0.9903472222222223
2017-02-04 00:00:00+00:00,btc_usd,2017-02-04 00:00:00+00:00,2017-02-05 00:00:00+00:00,1035.09,1046.67,1003.0,24541010.201201573,23982.25806754001,11110.0,0.017057569296375252,1.0170575692963753,0.9829424307036247
2017-02-05 00:00:00+00:00,btc_usd,2017-02-05 00:00:00+00:00,2017-02-06 00:00:00+00:00,1014.83,1037.38,1005.43,20312515.585422926,19922.675068480006,9186.0,-0.01957317721164331,0.9804268227883567,1.0195731772116434
2017-02-06 00:00:00+00:00,btc_usd,2017-02-06 00:00:00+00:00,2017-02-07 00:00:00+00:00,1025.0,1033.0,1012.75,7211613.133823048,7040.274774589996,5786.0,0.010021382891715724,1.0100213828917157,0.9899786171082843
2017-02-07 00:00:00+00:00,btc_usd,2017-02-07 00:00:00+00:00,2017-02-08 00:00:00+00:00,1054.37,1057.52,1024.72,15270246.669473507,14618.352284289991,10298.0,0.028653658536585302,1.0286536585365853,0.9713463414634147
2017-02-08 00:00:00+00:00,btc_usd,2017-02-08 00:00:00+00:00,2017-02-09 00:00:00+00:00,1052.62,1072.78,994.8,35838122.80369306,34266.12452072992,15817.0,-0.001659758908163167,0.9983402410918368,1.001659758908163
2017-02-09 00:00:00+00:00,btc_usd,2017-02-09 00:00:00+00:00,2017-02-10 00:00:00+00:00,984.02,1081.05,927.72,58932811.16337591,58914.663088300025,27550.0,-0.06517071687788556,0.9348292831221144,1.0651707168778857
2017-02-10 00:00:00+00:00,btc_usd,2017-02-10 00:00:00+00:00,2017-02-11 00:00:00+00:00,988.11,1003.0,934.5,30154001.679527894,31057.255248870035,17754.0,0.004156419584967708,1.0041564195849677,0.9958435804150323
2017-02-11 00:00:00+00:00,btc_usd,2017-02-11 00:00:00+00:00,2017-02-12 00:00:00+00:00,1003.0,1010.95,978.01,15308909.54341584,15322.365418289975,8465.0,0.015069172460556057,1.015069172460556,0.9849308275394439
2017-02-12 00:00:00+00:00,btc_usd,2017-02-12 00:00:00+00:00,2017-02-13 00:00:00+00:00,995.09,1006.53,992.23,6852677.178764011,6865.684128740005,4926.0,-0.007886340977068751,0.9921136590229312,1.0078863409770689
2017-02-13 00:00:00+00:00,btc_usd,2017-02-13 00:00:00+00:00,2017-02-14 00:00:00+00:00,990.95,1002.97,956.13,15705638.674337108,15990.637162290013,8175.0,-0.004160427700007019,0.995839572299993,1.0041604277000071
2017-02-14 00:00:00+00:00,btc_usd,2017-02-14 00:00:00+00:00,2017-02-15 00:00:00+00:00,1008.5,1021.79,975.0,16691888.713263627,16646.036067409997,8832.0,0.01771027801604519,1.0177102780160452,0.9822897219839548
